"-3","-2","-1","0","1"
0.983,0.983,0.983,0.983,0.983
0.982,0.982,0.982,0.982,0.982
0.982,0.982,0.982,0.982,0.982
0.985,0.985,0.985,0.985,0.985
0.984,0.984,0.984,0.984,0.984
0.984,0.984,0.984,0.984,0.984
0.983,0.983,0.983,0.983,0.983
0.983,0.983,0.983,0.983,0.984
0.982,0.982,0.982,0.982,0.982
0.982,0.982,0.982,0.982,0.982
0.983,0.983,0.983,0.983,0.983
0.983,0.983,0.983,0.983,0.984
0.982,0.982,0.982,0.982,0.982
0.984,0.984,0.984,0.984,0.984
0.982,0.982,0.982,0.982,0.982
0.983,0.983,0.983,0.983,0.983
0.984,0.984,0.984,0.984,0.984
0.983,0.983,0.983,0.983,0.983
0.982,0.982,0.982,0.982,0.982
0.984,0.984,0.984,0.984,0.984
0.983,0.983,0.983,0.983,0.983
0.984,0.984,0.984,0.984,0.984
0.982,0.982,0.982,0.982,0.982
0.983,0.983,0.983,0.983,0.983
0.984,0.984,0.984,0.984,0.984
0.983,0.983,0.983,0.983,0.983
0.983,0.983,0.983,0.983,0.983
0.984,0.984,0.984,0.984,0.984
0.982,0.982,0.982,0.982,0.982
0.983,0.983,0.983,0.983,0.983
