"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.943,0.943,0.943,0.943,0.944,0.943,0.932,0.889,0.839
0.95,0.95,0.95,0.95,0.951,0.95,0.939,0.902,0.854
0.927,0.927,0.927,0.927,0.928,0.929,0.921,0.895,0.844
0.936,0.936,0.936,0.936,0.936,0.935,0.926,0.888,0.842
0.945,0.945,0.945,0.945,0.946,0.946,0.936,0.907,0.879
0.941,0.941,0.941,0.941,0.941,0.94,0.926,0.882,0.833
0.939,0.939,0.939,0.939,0.94,0.939,0.931,0.897,0.855
0.937,0.937,0.937,0.938,0.938,0.937,0.927,0.891,0.861
0.938,0.938,0.938,0.938,0.939,0.937,0.924,0.885,0.844
0.922,0.922,0.922,0.922,0.923,0.924,0.918,0.889,0.839
0.932,0.932,0.932,0.932,0.932,0.93,0.916,0.88,0.843
0.947,0.947,0.947,0.948,0.948,0.948,0.939,0.901,0.858
0.948,0.948,0.948,0.948,0.949,0.949,0.937,0.895,0.843
0.93,0.93,0.93,0.93,0.931,0.932,0.924,0.895,0.853
0.948,0.948,0.948,0.948,0.949,0.947,0.936,0.899,0.861
0.937,0.937,0.937,0.938,0.939,0.939,0.93,0.892,0.838
0.928,0.928,0.928,0.928,0.928,0.927,0.918,0.888,0.839
0.947,0.947,0.947,0.948,0.948,0.948,0.938,0.901,0.858
0.933,0.933,0.934,0.934,0.935,0.936,0.93,0.903,0.858
0.92,0.92,0.92,0.92,0.92,0.919,0.907,0.875,0.836
0.929,0.929,0.929,0.93,0.931,0.934,0.932,0.901,0.855
0.928,0.928,0.928,0.928,0.928,0.927,0.915,0.875,0.827
0.948,0.948,0.948,0.948,0.949,0.948,0.939,0.902,0.856
0.945,0.945,0.945,0.945,0.945,0.944,0.931,0.889,0.843
0.947,0.947,0.947,0.947,0.947,0.945,0.932,0.891,0.86
0.945,0.945,0.945,0.945,0.945,0.944,0.931,0.897,0.854
0.939,0.939,0.939,0.94,0.94,0.941,0.932,0.901,0.852
0.924,0.924,0.924,0.924,0.925,0.925,0.915,0.88,0.829
0.937,0.937,0.938,0.938,0.939,0.939,0.93,0.898,0.855
0.927,0.927,0.927,0.927,0.928,0.928,0.918,0.887,0.86
