"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.777,0.778
0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.76,0.76
0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.752
0.773,0.773,0.773,0.773,0.773,0.773,0.773,0.773,0.773
0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769
0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.773
0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.767
0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.76
0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.772,0.772
0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766
0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.772
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.755
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.761
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768
0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761
0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.776,0.776
0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763
0.773,0.773,0.773,0.773,0.773,0.773,0.773,0.773,0.773
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768
0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765
0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.757
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.769,0.769
0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774
