"-3","-2","-1","0","1"
0.959,0.959,0.959,0.959,0.959
0.959,0.959,0.959,0.959,0.959
0.96,0.96,0.96,0.96,0.96
0.961,0.961,0.961,0.961,0.961
0.961,0.961,0.961,0.961,0.961
0.961,0.961,0.961,0.961,0.961
0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96
0.961,0.961,0.961,0.961,0.961
0.959,0.959,0.959,0.959,0.959
0.959,0.959,0.959,0.959,0.959
0.96,0.96,0.96,0.96,0.96
0.961,0.961,0.961,0.961,0.961
0.96,0.96,0.96,0.96,0.96
0.959,0.959,0.959,0.959,0.959
0.961,0.961,0.961,0.961,0.961
0.96,0.96,0.96,0.96,0.96
0.961,0.961,0.961,0.961,0.961
0.96,0.96,0.96,0.96,0.96
0.958,0.958,0.958,0.958,0.958
0.96,0.96,0.96,0.96,0.96
0.963,0.963,0.963,0.963,0.963
0.96,0.96,0.96,0.96,0.96
0.959,0.959,0.959,0.959,0.959
0.959,0.959,0.959,0.959,0.959
0.962,0.962,0.962,0.962,0.962
0.961,0.961,0.961,0.961,0.961
0.959,0.959,0.959,0.959,0.959
