"-3","-2","-1","0","1"
0.896,0.896,0.896,0.896,0.896
0.901,0.901,0.901,0.901,0.901
0.905,0.905,0.905,0.906,0.906
0.904,0.904,0.904,0.904,0.904
0.894,0.894,0.894,0.894,0.895
0.89,0.89,0.89,0.89,0.891
0.899,0.899,0.899,0.899,0.899
0.907,0.907,0.907,0.907,0.907
0.9,0.9,0.9,0.9,0.9
0.907,0.907,0.907,0.907,0.907
0.907,0.907,0.907,0.907,0.907
0.892,0.892,0.892,0.892,0.893
0.895,0.895,0.895,0.895,0.895
0.906,0.906,0.906,0.906,0.906
0.892,0.892,0.892,0.893,0.893
0.903,0.903,0.903,0.903,0.903
0.9,0.9,0.9,0.9,0.9
0.907,0.907,0.907,0.907,0.907
0.902,0.902,0.902,0.902,0.902
0.899,0.899,0.899,0.899,0.899
0.907,0.907,0.907,0.907,0.908
0.904,0.904,0.904,0.904,0.904
0.894,0.894,0.894,0.894,0.895
0.905,0.905,0.905,0.905,0.905
0.899,0.899,0.899,0.899,0.899
0.906,0.906,0.906,0.906,0.906
0.893,0.893,0.893,0.893,0.893
0.895,0.895,0.895,0.895,0.896
0.898,0.898,0.898,0.898,0.898
0.903,0.903,0.903,0.903,0.903
