0,0,0,0,0
0.067,0.067,0.063,0.065,0.068
0.211,0.224,0.21,0.218,0.219
0.586,0.551,0.547,0.573,0.549
0.572,0.528,0.578,0.563,0.565
0.647,0.645,0.636,0.645,0.645
0.773,0.756,0.754,0.765,0.76
0.781,0.748,0.771,0.751,0.758
0.766,0.751,0.764,0.768,0.763
0.801,0.807,0.791,0.798,0.8
0.851,0.851,0.846,0.854,0.857
0.897,0.89,0.882,0.89,0.892
0.893,0.892,0.89,0.893,0.884
0.899,0.886,0.894,0.883,0.891
0.885,0.895,0.894,0.889,0.891
0.885,0.896,0.889,0.897,0.89
0.906,0.897,0.908,0.902,0.903
0.913,0.916,0.906,0.908,0.902
0.913,0.907,0.908,0.91,0.908
0.911,0.908,0.909,0.903,0.917
0.908,0.916,0.909,0.907,0.909
0.919,0.916,0.924,0.913,0.92
0.921,0.914,0.914,0.926,0.92
0.933,0.938,0.931,0.931,0.931
0.929,0.934,0.933,0.936,0.932
0.937,0.941,0.935,0.939,0.939
0.938,0.933,0.943,0.936,0.94
0.94,0.944,0.942,0.947,0.941
0.944,0.947,0.943,0.94,0.942
0.946,0.944,0.942,0.941,0.943
0.945,0.945,0.943,0.946,0.941
0.943,0.947,0.948,0.948,0.948
0.945,0.95,0.947,0.948,0.947
0.95,0.952,0.954,0.955,0.956
0.954,0.957,0.953,0.955,0.948
0.952,0.955,0.953,0.953,0.954
0.953,0.957,0.953,0.956,0.954
0.955,0.954,0.953,0.958,0.954
0.958,0.956,0.959,0.951,0.958
0.96,0.953,0.957,0.955,0.958
0.957,0.957,0.958,0.956,0.957
0.956,0.957,0.955,0.955,0.96
0.958,0.957,0.958,0.955,0.954
0.961,0.957,0.958,0.958,0.958
0.961,0.96,0.963,0.96,0.959
0.961,0.957,0.961,0.964,0.96
0.963,0.962,0.964,0.965,0.963
0.963,0.964,0.965,0.963,0.963
0.963,0.964,0.965,0.963,0.965
0.966,0.958,0.965,0.968,0.963
0.966,0.962,0.967,0.964,0.961
0.964,0.965,0.964,0.961,0.967
0.973,0.975,0.973,0.974,0.969
0.974,0.971,0.974,0.973,0.974
0.973,0.972,0.975,0.972,0.975
0.974,0.971,0.975,0.972,0.975
0.973,0.974,0.976,0.974,0.973
0.974,0.971,0.974,0.976,0.974
0.975,0.974,0.973,0.974,0.974
