"-3","-2","-1","0","1"
0.994,0.994,0.993,0.99,0.987
0.995,0.995,0.995,0.988,0.981
0.967,0.975,0.946,0.936,0.944
0.992,0.992,0.99,0.984,0.977
0.995,0.995,0.995,0.99,0.984
0.938,0.941,0.971,0.978,0.976
0.994,0.994,0.995,0.99,0.985
0.993,0.993,0.993,0.987,0.984
0.992,0.992,0.992,0.987,0.981
0.953,0.954,0.957,0.967,0.977
0.994,0.994,0.993,0.984,0.974
0.993,0.993,0.993,0.99,0.988
0.994,0.994,0.994,0.992,0.988
0.993,0.993,0.993,0.986,0.987
0.974,0.974,0.976,0.98,0.978
0.992,0.992,0.994,0.989,0.976
0.993,0.993,0.991,0.983,0.982
0.975,0.983,0.951,0.942,0.955
0.949,0.95,0.954,0.964,0.976
0.994,0.994,0.992,0.991,0.99
0.962,0.962,0.964,0.967,0.978
0.994,0.994,0.992,0.987,0.987
0.988,0.988,0.988,0.984,0.98
0.993,0.993,0.993,0.992,0.989
0.976,0.976,0.978,0.981,0.976
0.99,0.99,0.991,0.985,0.982
0.994,0.994,0.993,0.979,0.968
0.992,0.992,0.992,0.985,0.982
0.992,0.992,0.994,0.986,0.975
0.994,0.994,0.992,0.989,0.987
