"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768
0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757
0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762
0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764
0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761
0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763
0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767
0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763
0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765
0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768
0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759
0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757
0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767
0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766
0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766
0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763
0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765
0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756
0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762
0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762
0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754
