"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962
0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962
0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
