"-3","-2","-1","0","1"
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.982,0.982,0.982,0.982,0.982
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.981
0.98,0.98,0.98,0.98,0.98
0.982,0.982,0.982,0.982,0.982
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.98,0.98,0.98,0.98,0.98
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
