0,0,0,0,0
0.336,0.33,0.337,0.325,0.321
0.523,0.523,0.514,0.52,0.523
0.651,0.65,0.659,0.66,0.662
0.742,0.741,0.73,0.74,0.738
0.832,0.836,0.838,0.837,0.835
0.877,0.877,0.875,0.879,0.879
0.914,0.914,0.912,0.912,0.913
0.927,0.927,0.927,0.925,0.926
0.929,0.929,0.927,0.929,0.929
0.935,0.933,0.934,0.933,0.933
0.936,0.938,0.94,0.938,0.936
0.943,0.943,0.943,0.942,0.943
0.946,0.946,0.947,0.947,0.947
0.951,0.951,0.951,0.951,0.95
0.956,0.954,0.954,0.954,0.955
0.96,0.959,0.959,0.96,0.959
0.962,0.962,0.962,0.961,0.962
0.963,0.963,0.962,0.962,0.962
0.965,0.964,0.964,0.965,0.965
0.966,0.966,0.967,0.966,0.967
0.968,0.968,0.969,0.968,0.969
0.969,0.969,0.969,0.97,0.97
0.971,0.97,0.971,0.971,0.971
0.971,0.972,0.972,0.972,0.971
0.972,0.972,0.972,0.972,0.973
0.973,0.972,0.972,0.973,0.973
0.973,0.973,0.973,0.973,0.972
0.972,0.973,0.974,0.973,0.973
0.973,0.973,0.973,0.973,0.973
0.974,0.974,0.974,0.974,0.973
0.974,0.974,0.973,0.974,0.974
0.974,0.974,0.974,0.974,0.974
0.975,0.974,0.974,0.974,0.974
0.974,0.975,0.975,0.975,0.974
0.975,0.976,0.975,0.974,0.975
0.975,0.975,0.975,0.975,0.976
0.976,0.976,0.976,0.974,0.976
0.976,0.976,0.976,0.976,0.976
0.976,0.977,0.976,0.976,0.977
0.976,0.977,0.976,0.977,0.976
0.977,0.976,0.976,0.977,0.977
0.976,0.976,0.977,0.977,0.977
0.977,0.978,0.978,0.977,0.976
0.977,0.977,0.977,0.977,0.977
0.977,0.977,0.978,0.977,0.978
0.977,0.977,0.978,0.978,0.977
0.978,0.978,0.978,0.977,0.978
0.978,0.979,0.977,0.977,0.978
0.978,0.978,0.978,0.979,0.978
0.978,0.978,0.978,0.979,0.979
0.978,0.978,0.979,0.978,0.978
0.978,0.978,0.979,0.979,0.978
0.979,0.979,0.978,0.979,0.978
0.979,0.979,0.979,0.979,0.979
0.979,0.979,0.979,0.979,0.979
0.98,0.979,0.979,0.979,0.979
0.979,0.979,0.979,0.98,0.979
0.98,0.979,0.979,0.979,0.979
0.979,0.98,0.98,0.98,0.979
0.979,0.98,0.979,0.98,0.98
0.98,0.98,0.979,0.98,0.98
0.98,0.98,0.98,0.98,0.98
0.981,0.98,0.98,0.98,0.981
0.981,0.981,0.98,0.98,0.98
0.98,0.981,0.98,0.98,0.981
0.98,0.981,0.981,0.98,0.98
0.98,0.98,0.98,0.981,0.981
0.981,0.981,0.98,0.981,0.98
0.981,0.981,0.981,0.981,0.98
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.98
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.981,0.981
0.981,0.981,0.981,0.982,0.981
0.981,0.981,0.981,0.982,0.981
0.981,0.981,0.981,0.982,0.981
0.981,0.981,0.981,0.982,0.982
0.982,0.981,0.982,0.982,0.981
0.981,0.982,0.982,0.981,0.982
0.981,0.981,0.982,0.982,0.982
0.982,0.982,0.982,0.982,0.982
0.981,0.982,0.982,0.982,0.982
0.982,0.982,0.981,0.982,0.983
0.982,0.982,0.982,0.982,0.982
0.982,0.982,0.982,0.982,0.982
0.982,0.981,0.982,0.982,0.982
0.982,0.982,0.982,0.982,0.983
0.982,0.982,0.983,0.983,0.981
0.983,0.982,0.983,0.982,0.982
0.982,0.983,0.983,0.982,0.982
0.983,0.983,0.982,0.982,0.982
0.982,0.982,0.983,0.982,0.982
0.983,0.982,0.983,0.983,0.982
0.983,0.982,0.982,0.983,0.983
0.983,0.983,0.982,0.982,0.983
0.982,0.982,0.983,0.983,0.983
