"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743
0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752
0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754
0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.756
0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758
0.756,0.756,0.756,0.756,0.756,0.756,0.756,0.757,0.757
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762
0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762
0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754
0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764,0.764
0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758
0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742
0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749
0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748,0.748
0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753
0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766,0.766
0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758
0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762
0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746
0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757
0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759
0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746
