"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.882,0.882,0.881,0.881,0.882,0.881,0.882,0.882,0.882
0.872,0.874,0.872,0.872,0.872,0.872,0.873,0.872,0.872
0.871,0.871,0.871,0.871,0.871,0.871,0.871,0.871,0.872
0.871,0.871,0.871,0.871,0.871,0.873,0.873,0.872,0.872
0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.88,0.88
0.878,0.878,0.878,0.878,0.878,0.878,0.878,0.878,0.877
0.873,0.873,0.873,0.873,0.873,0.873,0.871,0.873,0.873
0.877,0.876,0.876,0.877,0.876,0.876,0.876,0.877,0.877
0.869,0.871,0.869,0.87,0.871,0.87,0.87,0.869,0.871
0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873
0.87,0.87,0.87,0.871,0.87,0.87,0.871,0.871,0.871
0.881,0.881,0.882,0.882,0.882,0.882,0.882,0.882,0.882
0.871,0.872,0.871,0.871,0.871,0.871,0.873,0.872,0.872
0.874,0.874,0.874,0.874,0.874,0.874,0.875,0.875,0.874
0.867,0.867,0.867,0.867,0.868,0.867,0.867,0.868,0.867
0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.88
0.874,0.874,0.874,0.875,0.875,0.874,0.875,0.874,0.875
0.874,0.874,0.874,0.874,0.874,0.875,0.875,0.874,0.875
0.879,0.879,0.879,0.879,0.879,0.879,0.878,0.879,0.878
0.874,0.874,0.873,0.874,0.874,0.874,0.873,0.873,0.873
0.875,0.877,0.877,0.875,0.876,0.876,0.877,0.877,0.877
0.873,0.873,0.873,0.875,0.873,0.875,0.874,0.875,0.875
0.876,0.876,0.876,0.876,0.876,0.876,0.877,0.876,0.876
0.877,0.877,0.877,0.877,0.877,0.878,0.878,0.878,0.878
0.881,0.881,0.882,0.881,0.881,0.882,0.881,0.882,0.882
0.874,0.874,0.874,0.874,0.874,0.874,0.873,0.874,0.874
0.873,0.873,0.873,0.873,0.872,0.873,0.872,0.873,0.873
0.872,0.873,0.872,0.872,0.873,0.874,0.873,0.874,0.872
0.871,0.871,0.87,0.871,0.87,0.871,0.871,0.871,0.871
0.872,0.872,0.871,0.872,0.871,0.872,0.871,0.871,0.872
