"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.904
0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906
0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903
0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.904
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903
0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902
0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906
0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.907,0.907,0.907,0.907,0.907,0.907,0.907,0.907,0.907
0.907,0.907,0.907,0.907,0.907,0.907,0.907,0.907,0.907
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.904,0.904
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906
0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902
0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909
0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905
0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906
0.908,0.908,0.908,0.908,0.908,0.908,0.908,0.908,0.908
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
