"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.963,0.963,0.964,0.963,0.964,0.963,0.964,0.963,0.964
0.964,0.962,0.962,0.963,0.964,0.964,0.962,0.964,0.964
0.963,0.962,0.962,0.962,0.962,0.963,0.963,0.963,0.963
0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963
0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964
0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964
0.963,0.963,0.962,0.962,0.962,0.963,0.963,0.963,0.963
0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964
0.963,0.963,0.963,0.963,0.963,0.964,0.963,0.964,0.964
0.964,0.964,0.964,0.964,0.964,0.963,0.964,0.964,0.964
0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962,0.962
0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963
0.962,0.962,0.962,0.962,0.961,0.962,0.962,0.961,0.962
0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
0.962,0.962,0.963,0.963,0.963,0.963,0.963,0.963,0.963
0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964
0.964,0.964,0.964,0.964,0.964,0.963,0.964,0.964,0.964
0.965,0.965,0.965,0.965,0.964,0.963,0.964,0.965,0.965
0.961,0.963,0.963,0.961,0.963,0.961,0.963,0.963,0.963
0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959,0.959
0.964,0.965,0.964,0.965,0.964,0.964,0.965,0.963,0.965
0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963,0.963
0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965,0.965
0.964,0.964,0.964,0.964,0.964,0.963,0.963,0.964,0.964
0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964
0.966,0.966,0.966,0.966,0.967,0.967,0.967,0.967,0.967
0.964,0.964,0.964,0.964,0.964,0.963,0.964,0.964,0.964
