"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.966,0.971,0.976,0.975,0.971,0.957,0.892,0.875,0.815
0.942,0.955,0.96,0.96,0.95,0.917,0.82,0.784,0.702
0.907,0.899,0.931,0.93,0.922,0.896,0.822,0.788,0.703
0.967,0.971,0.975,0.976,0.971,0.951,0.896,0.872,0.824
0.958,0.962,0.963,0.962,0.952,0.939,0.899,0.877,0.816
0.946,0.954,0.957,0.96,0.95,0.926,0.861,0.832,0.748
0.949,0.905,0.955,0.957,0.958,0.951,0.889,0.866,0.787
0.949,0.951,0.961,0.959,0.946,0.918,0.861,0.85,0.794
0.965,0.968,0.974,0.97,0.97,0.957,0.9,0.873,0.791
0.962,0.937,0.974,0.974,0.96,0.939,0.875,0.855,0.781
0.975,0.976,0.983,0.982,0.974,0.951,0.892,0.861,0.792
0.941,0.941,0.947,0.954,0.947,0.93,0.843,0.81,0.727
0.968,0.974,0.977,0.98,0.972,0.948,0.888,0.854,0.766
0.953,0.952,0.972,0.96,0.959,0.939,0.882,0.858,0.791
0.974,0.976,0.976,0.974,0.965,0.953,0.875,0.854,0.767
0.931,0.946,0.948,0.948,0.94,0.93,0.886,0.867,0.782
0.967,0.958,0.965,0.967,0.965,0.942,0.872,0.837,0.75
0.87,0.88,0.904,0.911,0.898,0.874,0.818,0.81,0.776
0.968,0.966,0.973,0.971,0.962,0.944,0.894,0.87,0.803
0.949,0.949,0.956,0.96,0.949,0.931,0.867,0.857,0.81
0.966,0.975,0.978,0.978,0.975,0.967,0.922,0.899,0.823
0.937,0.955,0.954,0.955,0.94,0.92,0.852,0.822,0.742
0.968,0.967,0.968,0.974,0.962,0.943,0.884,0.863,0.771
0.965,0.963,0.97,0.973,0.963,0.939,0.868,0.853,0.788
0.96,0.966,0.965,0.966,0.96,0.945,0.888,0.864,0.801
0.954,0.962,0.965,0.968,0.961,0.949,0.896,0.879,0.829
0.899,0.89,0.897,0.9,0.903,0.882,0.817,0.778,0.704
0.965,0.972,0.972,0.972,0.968,0.949,0.872,0.848,0.781
0.947,0.929,0.948,0.948,0.94,0.919,0.856,0.828,0.766
0.935,0.964,0.967,0.971,0.963,0.94,0.868,0.833,0.745
