0,0,0,0,0
0.265,0.267,0.275,0.257,0.257
0.276,0.238,0.282,0.259,0.26
0.48,0.478,0.459,0.441,0.552
0.536,0.512,0.426,0.495,0.431
0.649,0.582,0.699,0.667,0.638
0.623,0.655,0.636,0.714,0.613
0.756,0.736,0.708,0.736,0.646
0.817,0.734,0.744,0.791,0.8
0.784,0.821,0.778,0.747,0.838
0.823,0.796,0.829,0.833,0.784
0.871,0.807,0.851,0.833,0.769
0.844,0.827,0.871,0.809,0.843
0.847,0.857,0.857,0.824,0.858
0.849,0.864,0.874,0.903,0.884
0.897,0.911,0.857,0.854,0.887
0.896,0.887,0.915,0.863,0.918
0.882,0.88,0.908,0.921,0.886
0.885,0.893,0.911,0.905,0.897
0.892,0.908,0.904,0.905,0.91
0.925,0.89,0.911,0.914,0.911
0.899,0.927,0.935,0.934,0.876
0.917,0.933,0.922,0.919,0.918
0.929,0.917,0.921,0.942,0.933
0.937,0.939,0.92,0.93,0.919
0.919,0.937,0.946,0.919,0.94
0.948,0.916,0.934,0.946,0.925
0.944,0.929,0.947,0.944,0.906
0.931,0.925,0.946,0.941,0.952
0.961,0.935,0.951,0.935,0.911
0.907,0.954,0.948,0.954,0.946
0.952,0.951,0.952,0.915,0.95
0.952,0.949,0.906,0.958,0.953
0.967,0.928,0.942,0.924,0.949
0.96,0.934,0.959,0.922,0.945
0.947,0.958,0.916,0.92,0.964
0.951,0.943,0.941,0.937,0.953
0.946,0.95,0.941,0.94,0.946
