"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735
0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743
0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.731
0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729
0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742
0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737
0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742
0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735
0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737
0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738
0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734
0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735
0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739
0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745
0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734
0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735
0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739
0.728,0.728,0.728,0.728,0.728,0.728,0.728,0.728,0.728
0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739
0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736
0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736
0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.733
0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738
0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743
0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738
