0,0,0,0,0
0.318,0.321,0.329,0.323,0.332
0.583,0.587,0.58,0.578,0.583
0.677,0.673,0.667,0.677,0.681
0.746,0.74,0.751,0.741,0.752
0.807,0.805,0.807,0.81,0.804
0.834,0.833,0.829,0.834,0.833
0.865,0.868,0.864,0.865,0.862
0.861,0.871,0.871,0.866,0.871
0.892,0.891,0.896,0.893,0.891
0.906,0.905,0.904,0.902,0.904
0.903,0.906,0.902,0.906,0.907
0.92,0.922,0.922,0.921,0.919
0.925,0.923,0.92,0.924,0.922
0.934,0.933,0.932,0.936,0.934
0.934,0.937,0.936,0.936,0.936
0.94,0.936,0.937,0.938,0.94
0.942,0.94,0.939,0.942,0.942
0.944,0.945,0.943,0.945,0.944
0.947,0.947,0.945,0.946,0.947
0.949,0.95,0.948,0.947,0.948
0.949,0.95,0.948,0.951,0.949
0.95,0.951,0.952,0.951,0.949
0.954,0.952,0.951,0.952,0.952
0.954,0.955,0.95,0.953,0.952
0.953,0.953,0.953,0.952,0.955
0.953,0.954,0.954,0.954,0.953
0.955,0.953,0.955,0.955,0.955
0.954,0.952,0.957,0.956,0.957
0.956,0.956,0.956,0.955,0.955
0.958,0.958,0.957,0.955,0.958
0.957,0.957,0.96,0.959,0.957
0.957,0.959,0.959,0.956,0.96
0.959,0.957,0.96,0.958,0.957
0.959,0.96,0.959,0.957,0.958
0.96,0.958,0.959,0.96,0.96
0.961,0.959,0.961,0.96,0.96
0.962,0.959,0.961,0.961,0.96
0.962,0.961,0.96,0.962,0.962
0.962,0.963,0.961,0.962,0.964
0.964,0.962,0.963,0.963,0.96
0.962,0.962,0.963,0.963,0.962
0.964,0.962,0.963,0.963,0.962
0.963,0.965,0.962,0.963,0.964
0.963,0.964,0.963,0.963,0.964
0.963,0.962,0.965,0.964,0.963
0.964,0.963,0.965,0.962,0.964
0.964,0.963,0.965,0.962,0.964
0.964,0.962,0.965,0.964,0.965
0.966,0.965,0.964,0.964,0.964
0.965,0.964,0.964,0.965,0.966
0.966,0.965,0.964,0.965,0.966
0.967,0.966,0.963,0.965,0.965
0.965,0.963,0.966,0.967,0.964
0.965,0.967,0.965,0.965,0.966
0.967,0.966,0.965,0.965,0.965
0.966,0.965,0.966,0.965,0.966
0.965,0.966,0.967,0.966,0.966
0.967,0.965,0.966,0.967,0.964
0.968,0.967,0.966,0.966,0.965
0.966,0.967,0.967,0.965,0.967
0.967,0.967,0.968,0.965,0.967
0.966,0.968,0.968,0.966,0.967
0.966,0.969,0.966,0.967,0.966
0.968,0.967,0.968,0.966,0.965
0.967,0.968,0.966,0.967,0.967
0.967,0.966,0.966,0.969,0.967
0.968,0.967,0.967,0.967,0.967
0.966,0.967,0.968,0.968,0.967
0.969,0.967,0.967,0.968,0.968
0.968,0.967,0.968,0.968,0.966
0.968,0.967,0.968,0.967,0.967
0.966,0.968,0.968,0.969,0.968
0.969,0.967,0.967,0.969,0.968
0.968,0.967,0.968,0.969,0.967
0.968,0.968,0.968,0.969,0.968
0.969,0.968,0.967,0.968,0.968
0.968,0.968,0.97,0.967,0.968
0.97,0.968,0.969,0.968,0.967
0.969,0.968,0.967,0.969,0.968
0.968,0.968,0.968,0.969,0.969
0.968,0.968,0.968,0.97,0.969
0.968,0.97,0.968,0.968,0.97
0.969,0.965,0.968,0.969,0.971
0.968,0.969,0.97,0.968,0.969
0.971,0.968,0.967,0.971,0.968
0.968,0.967,0.97,0.97,0.969
0.969,0.969,0.969,0.97,0.968
0.967,0.968,0.969,0.971,0.969
0.97,0.969,0.967,0.97,0.969
0.969,0.969,0.97,0.969,0.969
0.97,0.969,0.969,0.97,0.968
0.97,0.969,0.969,0.97,0.969
0.969,0.97,0.97,0.97,0.969
0.968,0.97,0.971,0.968,0.97
0.97,0.969,0.97,0.968,0.971
0.969,0.969,0.97,0.97,0.97
0.969,0.97,0.969,0.97,0.97
0.969,0.97,0.97,0.97,0.97
0.969,0.97,0.97,0.97,0.97
0.97,0.97,0.969,0.969,0.971
0.971,0.968,0.97,0.97,0.971
0.969,0.97,0.971,0.97,0.971
0.971,0.97,0.97,0.969,0.971
0.969,0.969,0.97,0.969,0.973
0.97,0.972,0.969,0.97,0.97
0.969,0.97,0.971,0.97,0.971
0.97,0.968,0.971,0.971,0.97
0.969,0.971,0.97,0.971,0.97
0.972,0.97,0.971,0.969,0.97
0.969,0.97,0.972,0.969,0.971
0.971,0.972,0.969,0.971,0.97
0.97,0.971,0.972,0.968,0.971
0.969,0.971,0.971,0.97,0.971
0.97,0.971,0.97,0.971,0.97
0.97,0.97,0.971,0.97,0.971
0.971,0.971,0.969,0.971,0.97
0.971,0.971,0.97,0.97,0.971
0.971,0.971,0.97,0.969,0.971
0.971,0.971,0.971,0.969,0.971
0.97,0.971,0.97,0.972,0.97
0.97,0.97,0.971,0.972,0.97
0.97,0.971,0.972,0.971,0.969
0.971,0.971,0.971,0.971,0.97
0.97,0.97,0.971,0.971,0.971
0.97,0.971,0.971,0.971,0.971
0.971,0.971,0.97,0.97,0.972
0.971,0.971,0.97,0.972,0.97
0.97,0.97,0.971,0.971,0.972
0.972,0.97,0.971,0.971,0.971
0.97,0.971,0.971,0.971,0.971
0.972,0.972,0.97,0.971,0.97
0.971,0.97,0.971,0.973,0.969
0.971,0.97,0.97,0.971,0.972
0.972,0.97,0.969,0.971,0.972
