"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911
0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
