"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.872,0.872,0.872,0.872,0.872,0.872,0.873,0.875,0.88
0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913
0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.892
0.927,0.927,0.927,0.927,0.927,0.926,0.926,0.925,0.922
0.908,0.908,0.908,0.908,0.908,0.908,0.908,0.909,0.908
0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.876
0.897,0.897,0.897,0.897,0.897,0.896,0.896,0.895,0.892
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.915
0.914,0.914,0.914,0.914,0.914,0.914,0.913,0.912,0.909
0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.927,0.927
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.901,0.903
0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.904
0.912,0.912,0.912,0.912,0.912,0.912,0.912,0.911,0.909
0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.881,0.885
0.905,0.905,0.905,0.905,0.905,0.904,0.904,0.903,0.898
0.859,0.859,0.859,0.859,0.859,0.859,0.86,0.86,0.859
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.915,0.91
0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.932,0.929
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.909,0.904
0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.897
0.881,0.881,0.881,0.881,0.881,0.881,0.881,0.882,0.884
0.919,0.919,0.919,0.919,0.919,0.919,0.918,0.917,0.913
0.888,0.888,0.888,0.888,0.888,0.888,0.888,0.889,0.889
0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.914
0.893,0.893,0.893,0.893,0.893,0.893,0.892,0.891,0.886
0.932,0.932,0.932,0.932,0.932,0.931,0.931,0.93,0.926
0.914,0.914,0.914,0.914,0.914,0.914,0.915,0.917,0.921
0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.939,0.936
0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.875,0.878
0.872,0.872,0.872,0.872,0.872,0.872,0.872,0.871,0.867
