"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.942,0.942,0.942,0.942,0.942,0.942,0.943,0.943,0.94
0.923,0.924,0.923,0.924,0.923,0.923,0.922,0.921,0.919
0.917,0.917,0.917,0.917,0.917,0.917,0.915,0.913,0.908
0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.935
0.921,0.922,0.921,0.922,0.922,0.924,0.924,0.924,0.922
0.91,0.911,0.911,0.91,0.911,0.911,0.911,0.911,0.909
0.872,0.872,0.872,0.874,0.876,0.873,0.875,0.878,0.882
0.914,0.915,0.915,0.914,0.915,0.914,0.913,0.911,0.907
0.904,0.904,0.903,0.904,0.904,0.903,0.902,0.899,0.894
0.938,0.939,0.938,0.939,0.938,0.939,0.938,0.936,0.932
0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.918,0.916
0.933,0.933,0.933,0.933,0.933,0.934,0.933,0.932,0.928
0.902,0.902,0.902,0.903,0.902,0.901,0.901,0.9,0.897
0.919,0.919,0.919,0.918,0.919,0.918,0.918,0.917,0.913
0.903,0.903,0.904,0.904,0.904,0.904,0.904,0.904,0.903
0.915,0.915,0.915,0.915,0.915,0.915,0.916,0.915,0.912
0.928,0.929,0.926,0.927,0.928,0.927,0.926,0.924,0.919
0.901,0.902,0.9,0.901,0.901,0.901,0.902,0.903,0.904
0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.946,0.945
0.93,0.931,0.931,0.931,0.931,0.931,0.93,0.929,0.926
0.954,0.954,0.954,0.954,0.954,0.954,0.953,0.951,0.945
0.881,0.879,0.882,0.882,0.879,0.88,0.878,0.874,0.869
0.891,0.891,0.891,0.89,0.891,0.891,0.891,0.891,0.891
0.891,0.891,0.89,0.891,0.891,0.891,0.89,0.89,0.89
0.928,0.928,0.929,0.928,0.928,0.928,0.927,0.925,0.92
0.917,0.916,0.916,0.916,0.916,0.917,0.917,0.916,0.909
0.929,0.929,0.929,0.929,0.93,0.929,0.93,0.931,0.931
0.885,0.885,0.884,0.885,0.885,0.884,0.883,0.883,0.886
0.952,0.951,0.952,0.953,0.952,0.952,0.953,0.954,0.953
0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.934,0.931
