"-3","-2","-1","0","1"
0.879,0.913,0.92,0.896,0.594
0.77,0.87,0.889,0.895,0.592
0.794,0.918,0.924,0.9,0.576
0.768,0.886,0.898,0.903,0.601
0.835,0.889,0.899,0.893,0.619
0.874,0.911,0.92,0.913,0.589
0.865,0.909,0.915,0.908,0.585
0.815,0.889,0.899,0.903,0.571
0.824,0.859,0.874,0.874,0.54
0.814,0.858,0.871,0.874,0.568
0.833,0.897,0.908,0.907,0.593
0.814,0.901,0.912,0.909,0.562
0.814,0.873,0.888,0.894,0.581
0.875,0.924,0.928,0.903,0.545
0.706,0.81,0.828,0.843,0.533
0.718,0.874,0.885,0.871,0.543
0.836,0.909,0.918,0.919,0.605
0.847,0.88,0.887,0.869,0.606
0.895,0.934,0.941,0.932,0.611
0.86,0.874,0.884,0.892,0.61
0.81,0.888,0.902,0.903,0.584
0.824,0.91,0.917,0.893,0.605
0.715,0.859,0.871,0.864,0.5
0.768,0.9,0.907,0.888,0.559
0.843,0.904,0.914,0.915,0.6
0.894,0.921,0.927,0.915,0.599
0.869,0.894,0.903,0.91,0.595
0.843,0.881,0.889,0.888,0.578
0.809,0.866,0.88,0.879,0.557
0.882,0.915,0.922,0.912,0.619
