"-3","-2.5","-2","-1.5","-1","-0.5","0","0.5","1"
0.816,0.816,0.816,0.816,0.816,0.817,0.813,0.792,0.736
0.748,0.748,0.748,0.748,0.75,0.754,0.757,0.745,0.701
0.782,0.782,0.783,0.783,0.784,0.787,0.789,0.777,0.723
0.714,0.714,0.714,0.714,0.715,0.716,0.713,0.686,0.617
0.779,0.779,0.78,0.78,0.781,0.784,0.784,0.763,0.709
0.813,0.813,0.813,0.813,0.815,0.818,0.821,0.811,0.771
0.773,0.773,0.773,0.774,0.775,0.778,0.781,0.771,0.719
0.713,0.713,0.713,0.714,0.715,0.716,0.713,0.701,0.663
0.714,0.714,0.714,0.714,0.715,0.717,0.717,0.703,0.658
0.787,0.787,0.787,0.787,0.788,0.791,0.794,0.783,0.745
0.801,0.801,0.801,0.801,0.801,0.802,0.8,0.784,0.737
0.75,0.75,0.75,0.75,0.751,0.754,0.756,0.745,0.703
0.702,0.702,0.703,0.703,0.705,0.709,0.712,0.699,0.647
0.65,0.65,0.651,0.652,0.655,0.662,0.67,0.658,0.613
0.756,0.756,0.756,0.756,0.757,0.759,0.757,0.742,0.687
0.822,0.822,0.822,0.823,0.823,0.824,0.823,0.805,0.753
0.734,0.734,0.734,0.735,0.736,0.738,0.738,0.723,0.674
0.802,0.802,0.802,0.802,0.804,0.808,0.811,0.8,0.751
0.789,0.789,0.789,0.79,0.79,0.791,0.788,0.766,0.7
0.758,0.758,0.758,0.759,0.76,0.762,0.762,0.747,0.701
0.756,0.756,0.756,0.757,0.758,0.762,0.765,0.755,0.716
0.752,0.752,0.752,0.752,0.754,0.758,0.761,0.749,0.711
0.739,0.739,0.739,0.74,0.741,0.744,0.746,0.735,0.691
0.808,0.808,0.808,0.809,0.81,0.811,0.809,0.788,0.727
0.739,0.739,0.74,0.74,0.741,0.744,0.745,0.73,0.675
0.796,0.796,0.796,0.796,0.797,0.797,0.793,0.771,0.711
0.719,0.719,0.72,0.72,0.722,0.727,0.731,0.713,0.655
0.757,0.757,0.757,0.758,0.759,0.762,0.765,0.753,0.711
0.769,0.769,0.769,0.77,0.771,0.773,0.773,0.761,0.716
0.801,0.801,0.801,0.801,0.801,0.802,0.799,0.779,0.719
