"-3","-2","-1","0","1"
0.918,0.922,0.939,0.916,0.739
0.872,0.878,0.903,0.877,0.672
0.901,0.905,0.924,0.889,0.674
0.85,0.856,0.881,0.853,0.662
0.914,0.919,0.936,0.923,0.758
0.869,0.875,0.899,0.882,0.685
0.901,0.905,0.924,0.907,0.752
0.892,0.896,0.916,0.885,0.681
0.908,0.911,0.924,0.904,0.748
0.832,0.841,0.877,0.846,0.616
0.902,0.907,0.928,0.904,0.695
0.906,0.911,0.93,0.907,0.712
0.906,0.91,0.928,0.897,0.717
0.873,0.878,0.903,0.874,0.693
0.893,0.897,0.916,0.89,0.681
0.866,0.871,0.896,0.867,0.66
0.887,0.892,0.911,0.9,0.726
0.885,0.891,0.914,0.895,0.737
0.886,0.89,0.907,0.898,0.739
0.883,0.888,0.911,0.885,0.723
0.905,0.908,0.923,0.911,0.743
0.901,0.905,0.923,0.911,0.777
0.834,0.841,0.869,0.849,0.653
0.901,0.904,0.918,0.89,0.733
0.918,0.921,0.936,0.904,0.703
0.876,0.882,0.911,0.891,0.686
0.892,0.897,0.917,0.903,0.68
0.863,0.867,0.888,0.84,0.678
0.891,0.896,0.916,0.888,0.684
0.889,0.895,0.917,0.892,0.691
