"-3","-2","-1","0","1"
0.958,0.971,0.968,0.961,0.908
0.952,0.956,0.971,0.97,0.921
0.953,0.966,0.969,0.966,0.907
0.962,0.967,0.972,0.97,0.933
0.94,0.965,0.974,0.966,0.916
0.954,0.965,0.969,0.968,0.921
0.957,0.964,0.974,0.969,0.924
0.94,0.968,0.967,0.967,0.926
0.949,0.968,0.965,0.962,0.9
0.963,0.961,0.967,0.958,0.907
0.957,0.963,0.973,0.972,0.926
0.951,0.974,0.974,0.97,0.926
0.953,0.964,0.967,0.962,0.906
0.961,0.964,0.968,0.962,0.912
0.953,0.967,0.972,0.966,0.915
0.956,0.962,0.975,0.97,0.914
0.944,0.959,0.952,0.944,0.896
0.969,0.968,0.974,0.97,0.929
0.932,0.95,0.97,0.962,0.905
0.948,0.969,0.974,0.971,0.922
